"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"82","ENSMUSG00000085335",9.07296719842595,5.69354922147589,2.25087033357785,1.22762989081933e-05,0.000817310205277683,NA
"83","ENSMUSG00000023034",188.374279608982,2.9430620821155,0.80942359754858,1.35098437882951e-05,0.00088444444000705,"Nr4a1"
"84","ENSMUSG00000028613",556.507145727503,2.65567274218113,0.731638845668189,1.39474286554597e-05,0.000905545450556129,"Lrp8"
"85","ENSMUSG00000039942",577.760107941072,2.13452209860668,0.58442824672063,1.43294779214341e-05,0.000926521634162848,"Ptger4"
"86","ENSMUSG00000001036",140.879048322903,2.12597136513999,0.586194985084616,1.51802976286904e-05,0.000968204952367082,"Epn2"
"87","ENSMUSG00000063060",23.4054434056491,3.97914911178089,1.09874617746239,1.58843338098715e-05,0.000998298611282802,"Sox7"
"88","ENSMUSG00000062939",79.1114576230846,2.05097585497333,0.569914047530007,1.70318605450852e-05,0.00106192298763643,"Stat4"
"89","ENSMUSG00000000730",155.682689482229,4.38204192690122,1.2617569672917,1.72877496597997e-05,0.00106939024667234,"Dnmt3l"
"90","ENSMUSG00000000982",8013.01509451385,2.94029212669027,0.825233559956431,1.72452134874088e-05,0.00106939024667234,"Ccl3"
"91","ENSMUSG00000040328",185.544998856255,3.49363797015902,0.986225164562222,1.76960609188046e-05,0.00108609573889163,"Or2v1"
"92","ENSMUSG00000028347",153.942336356776,3.81962469700334,1.09277066860923,1.80474272939924e-05,0.00110335088577124,"Tmeff1"
"93","ENSMUSG00000072621",482.03070053547,2.01958444375534,0.560665321057649,1.84933899890921e-05,0.00112623311437448,NA
"94","ENSMUSG00000031256",720.8022895554,1.28443677896732,0.350959488737737,1.93119648969742e-05,0.00115812821550099,"Cstf2"
"95","ENSMUSG00000035692",3709.74248135045,3.39482493288098,0.965692447466659,1.92662838982329e-05,0.00115812821550099,"Isg15"
"96","ENSMUSG00000028358",95.3639123618416,3.27330347680349,0.93350085776182,1.98712226029404e-05,0.00117374680277218,"Zfp618"
"97","ENSMUSG00000022223",27.1388920258656,2.65224373033755,0.752445748889614,2.09299988540648e-05,0.00120901522792304,"Sdr39u1"
"98","ENSMUSG00000036825",310.860102212084,1.40956756862397,0.390055854148843,2.14028945098617e-05,0.00122284464923254,"Ssx2ip"
"99","ENSMUSG00000021532",485.473754979193,1.11545665894223,0.306331881872272,2.43286099892721e-05,0.00134595464842057,"Fastkd3"
"100","ENSMUSG00000018986",281.458684208945,1.82678189480841,0.517062817859789,2.45339500517782e-05,0.00135255236215277,"Slfn3"
"101","ENSMUSG00000039191",7095.19213886994,1.46337099110087,0.409960668227703,2.49315444263494e-05,0.00136489347047666,"Rbpj"
"102","ENSMUSG00000021986",7.55122872829981,6.99565003177269,2.62454632780194,2.5118769042929e-05,0.00137036840000868,"Amer2"
"103","ENSMUSG00000006494",1547.7448451044,1.20107139516063,0.333486972506215,2.62344119731616e-05,0.00142136234800798,"Pdk1"
"104","ENSMUSG00000031504",661.232143665601,1.33309607442433,0.374714051306827,2.69756840726843e-05,0.0014515135210617,"Rab20"
"105","ENSMUSG00000105954",33.9832289938348,4.22503750300204,1.22815778850288,2.73416665802164e-05,0.00146119818132095,NA
"106","ENSMUSG00000014837",49.0191362861578,1.46955252621203,0.416642690989066,2.76948705638422e-05,0.00147505697050538,"Matcap1"
"107","ENSMUSG00000056394",1485.31985849548,1.3478573023243,0.380024138632265,2.84370175968714e-05,0.00150946763676366,"Lig1"
"108","ENSMUSG00000037940",469.689051579843,2.79649706195363,0.81700920349878,2.9821616961109e-05,0.00157233975064747,"Inpp4b"
"109","ENSMUSG00000028417",44.1509505759802,3.99998477750264,1.19226299644245,3.06802069013872e-05,0.00160682470278198,"Tal2"
"110","ENSMUSG00000059323",288.045993376217,1.29634215413758,0.367664879333691,3.19770246629762e-05,0.00166365235597577,"Tonsl"
"111","ENSMUSG00000022587",21969.0380028414,2.34514465278592,0.686800115236574,3.30025667708266e-05,0.00168355951007541,"Ly6e"
"112","ENSMUSG00000035356",1951.05221624639,3.09920913882895,0.924126869204684,3.34912481039099e-05,0.00170295951523829,"Nfkbiz"
"113","ENSMUSG00000033987",42.320299959251,1.64055028748171,0.478103307591866,3.65368762850465e-05,0.00183414682626431,"Dnah17"
"114","ENSMUSG00000115855",223.079110522873,4.00652787181531,1.2279851223348,3.94761181317436e-05,0.00193827740026861,"Gm34643"
"115","ENSMUSG00000017861",391.205349189001,1.72530585584614,0.508647174273711,4.18358934600986e-05,0.00204138372063686,"Mybl2"
"116","ENSMUSG00000042363",54.4769731287933,2.06185559415727,0.614379211824013,4.24586138012284e-05,0.00205747001531071,"Lgalsl"
"117","ENSMUSG00000006179",42.2615510865026,2.03768443338513,0.61163898441718,4.23136685362742e-05,0.00205747001531071,"Prss16"
"118","ENSMUSG00000022041",8.68553195676566,3.33664278041574,0.948261364518995,4.28570231749997e-05,0.00206555076112146,"Chrna2"
"119","ENSMUSG00000091898",33.3814541246861,2.78998594752428,0.852135347080987,4.62577265475624e-05,0.00221585792535153,"Tnnc1"
"120","ENSMUSG00000026548",2351.28852979297,2.29188673803365,0.697680903245975,4.73141191308172e-05,0.00224591975765378,"Slamf9"
"121","ENSMUSG00000023087",426.601793354875,1.97975802433581,0.594920584497065,4.79314256104461e-05,0.0022615572348088,"Noct"
"122","ENSMUSG00000026274",177.585412277028,1.5733135021276,0.471438172827876,5.34073286023108e-05,0.00246804690293973,"Pask"
