"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"48","ENSMUSG00000033213",1212.97965977436,-3.24298990475362,1.10568130457617,6.54638721109145e-05,0.00257786556041777,"AA467197"
"49","ENSMUSG00000053318",1023.55115745957,-2.02006321072021,0.645352039270375,7.11756043252798e-05,0.00272095156972943,"Slamf8"
"50","ENSMUSG00000003032",913.146104117775,-2.53461190790832,0.840731440612466,7.62385406782552e-05,0.0028186191522127,"Klf4"
"51","ENSMUSG00000025804",1757.32492244539,-2.41063987299162,0.799226197967371,8.14235367704546e-05,0.00290756047667587,"Ccr1"
"52","ENSMUSG00000025925",182.776118732137,-1.50684882064344,0.456898776055155,8.32297635786911e-05,0.00293910527969056,"Terf1"
"53","ENSMUSG00000084821",4.61874111729959,-5.75457874778246,2.69208874344694,8.37198041799332e-05,0.0029493398279711,"Gm15880"
"54","ENSMUSG00000032009",250.151680005334,-1.54719352748788,0.4809025112339,8.63933350896897e-05,0.00300312407285222,"Sesn3"
"55","ENSMUSG00000051977",58.0336911642284,-1.59213685751848,0.493686639773148,9.24346314818322e-05,0.00313678818540507,"Prdm9"
"56","ENSMUSG00000026358",2329.95925207512,-2.2665047987583,0.754433047507659,9.30930193731222e-05,0.00313757856848196,"Rgs1"
"57","ENSMUSG00000021707",448.895689656915,-1.99661514910766,0.6465078257984,9.64479404952523e-05,0.00320378444199028,"Dhfr"
"58","ENSMUSG00000027196",5.87152865025783,-5.27993647841276,2.5356563171155,0.000101519827065425,0.00330929361587545,"Alkbh3os1"
"59","ENSMUSG00000116632",43.6120058923156,-1.78951925248912,0.571142961752865,0.000103130984437743,0.00332162404284006,"Magef1"
"60","ENSMUSG00000109305",13.5570479216996,-2.86383898205743,0.891461355300084,0.000105029190183619,0.00334052355498993,"Smim38"
"61","ENSMUSG00000062743",124.118717945099,-1.85702295577969,0.605919270739974,0.000109531536979567,0.00340477062219693,"Zfp677"
"62","ENSMUSG00000046753",147.871082816238,-1.52237104959438,0.480426284525113,0.00011100789709478,0.00341322128992796,"Ccdc66"
"63","ENSMUSG00000021338",217.350223058259,-2.06837048181005,0.692497663387632,0.000113599153987187,0.00347250954756164,"Carmil1"
"64","ENSMUSG00000109695",24.1090670514386,-2.57275455383344,0.872706279850156,0.000114966449409647,0.00350068382388444,"Gm31166"
"65","ENSMUSG00000054519",58.6672388091775,-1.73595231284907,0.556260926502724,0.00012076120891426,0.00360722455220694,"Zfp867"
"66","ENSMUSG00000047022",25.0270510335271,-2.27950843436893,0.757671989794574,0.000123663613677798,0.00363294186236753,"Mipol1"
"67","ENSMUSG00000028480",388.171613552956,-2.04476902328029,0.691863277912666,0.000125348772463217,0.00366074333260608,"Glipr2"
"68","ENSMUSG00000026098",83.5147859400683,-1.5193752821143,0.481378488372965,0.000128565835565163,0.00372012229907891,"Pms1"
"69","ENSMUSG00000020077",2887.52365947566,-1.74571990126897,0.580002089165514,0.000130408291835604,0.00375559078107136,"Srgn"
"70","ENSMUSG00000028211",1026.73360915454,-1.67635961261272,0.545130102377957,0.000135782934886741,0.00385094128689615,"Trp53inp1"
"71","ENSMUSG00000022802",120.939433390913,-1.58658246899529,0.518697642002238,0.00013998549468807,0.00392759302239099,"Lmln"
"72","ENSMUSG00000022528",19.4676444808859,-4.44059434467978,1.68031596539081,0.000145238443291016,0.0040604740586983,"Hes1"
"73","ENSMUSG00000038172",447.128145522458,-1.70214175177046,0.572308028988275,0.000160889672894049,0.00435094413168898,"Ttc39b"
"74","ENSMUSG00000028553",18.1715774167791,-2.16631830508537,0.710635064715832,0.000160764554347797,0.00435094413168898,"Angptl3"
"75","ENSMUSG00000026764",181.836485526034,-2.27140436559537,0.80501203021735,0.000172184348378182,0.00453919543912416,"Kif5c"
"76","ENSMUSG00000058246",5.02513631455351,-4.77627712778712,2.42822700454893,0.000186809657133268,0.0047881783570602,"Gm10037"
"77","ENSMUSG00000025762",238.916030323209,-1.85877196278686,0.653850208096655,0.000200061253930361,0.0050108455471548,"Larp1b"
"78","ENSMUSG00000041649",87.9455553855565,-2.02530919324043,0.716182575731332,0.000205534071599803,0.0050696253264931,"Klf8"
"79","ENSMUSG00000022686",25.2354598723689,-3.36557320356119,1.21695206080872,0.000209535136073197,0.00512444127121696,"B3gnt5"
"80","ENSMUSG00000029314",44.0457824937965,-2.91216987827372,1.12613521632517,0.000216381857003761,0.00516905613404486,"Gpat3"
"81","ENSMUSG00000035133",668.847425659791,-1.96449902180463,0.699591757188351,0.00022107152940184,0.00523113835837606,"Arhgap5"
"82","ENSMUSG00000027171",131.471472268965,-2.72878113063126,1.03409259032902,0.000222413092504533,0.00525496918711463,"Prrg4"
"83","ENSMUSG00000033904",196.532457926707,-1.70745402601985,0.593960381575051,0.000222986530845764,0.00526060716613911,"Ccp110"
"84","ENSMUSG00000072774",68.8642546414957,-1.5459725065067,0.525351525726789,0.000242604887357905,0.00558916127590529,"Zfp951"
"85","ENSMUSG00000020656",10.8812290479417,-2.65447549124967,0.913645309439573,0.000242010659237409,0.00558916127590529,"Grhl1"
"86","ENSMUSG00000090093",20.0347588510393,-2.30235548030349,0.807745524055244,0.000247163441067055,0.00562952614519632,"Gm14399"
"87","ENSMUSG00000032841",296.872640388437,-2.03269026513271,0.753224546941028,0.000269144427380236,0.00592244263519591,"Prr5l"
"88","ENSMUSG00000097415",1534.63000589382,-1.66373963830635,0.601019589654149,0.00029422090437593,0.00622180195094833,"AU020206"
"89","ENSMUSG00000019935",15.2424070748567,-2.08369576028601,0.760410317846591,0.000301078650626107,0.00632426170940827,"Slc17a8"
"90","ENSMUSG00000047798",1068.08755459092,-2.47643796926383,0.983256930211223,0.000303337753404271,0.00636320798596517,"Cd300lf"
"91","ENSMUSG00000025912",88.7395984940242,-2.40228349603258,0.890800259348185,0.000314087163736548,0.00644247717575541,"Mybl1"
"92","ENSMUSG00000090015",92.862654865609,-1.86120705736833,0.690724838462733,0.000338668488664677,0.00676132057674639,"Gm15446"
"93","ENSMUSG00000051285",934.131919270655,-1.60735050147952,0.588307190422961,0.000346428520257852,0.0067953619354449,"Pcmtd1"
"94","ENSMUSG00000027692",30.1209310252604,-2.83345903692121,1.16270354532515,0.000376147724565048,0.00717237020432772,"Tnik"
"95","ENSMUSG00000026471",394.630517354823,-1.60589561736145,0.596228023993583,0.000380542350068489,0.00720506531820717,"Mr1"
"96","ENSMUSG00000073678",1189.79725778225,-1.58176810018544,0.59107185707935,0.000389952621690115,0.00731242573332977,"Pgap1"
"97","ENSMUSG00000045725",46.6946190230424,-2.28080375979323,0.919887632189478,0.00039855493882543,0.00739326469755036,"Prr15"
"98","ENSMUSG00000079363",3378.58116354878,-3.60881493579418,1.83128429581133,0.000417457155521418,0.00761657449736483,"Gbp4"
"99","ENSMUSG00000024521",392.906029146809,-1.64290330316286,0.63061204327998,0.00046798611580417,0.00818819359856918,"Pmaip1"
"100","ENSMUSG00000032359",7896.9817003726,-1.77400415431871,0.70194035176902,0.000484167740196529,0.0084076638776991,"Ctsh"
"101","ENSMUSG00000092416",129.470339229956,-1.50386930361516,0.570376955730447,0.000541110398551943,0.00909927849419848,"Zfp141"
"102","ENSMUSG00000034457",27.8185410322206,-2.06524441276817,0.79102120279096,0.000555756830463428,0.0092531620997381,"Eda2r"
"103","ENSMUSG00000054893",45.5991788172918,-1.74781517680191,0.686063644134671,0.000555598822205311,0.0092531620997381,"Zfp667"
"104","ENSMUSG00000038550",36.6047210549579,-1.74131371550138,0.691714668839481,0.000581821226824854,0.00957232996426399,"Ciart"
"105","ENSMUSG00000034059",11.1035246903569,-3.07385970811159,1.27151013630725,0.000593487547187017,0.00968191590428643,"Ypel4"
"106","ENSMUSG00000063889",409.424492883023,-1.65131374098268,0.664603604806304,0.000611685500810579,0.00990804390591321,"Crem"
"107","ENSMUSG00000021363",33.8573471809801,-1.95281544927499,0.787341712159374,0.00062810158818364,0.0100907281733552,"Mak"
"108","ENSMUSG00000021466",231.571685918922,-1.55096874100399,0.625370154786639,0.000691111241377982,0.0106969619877383,"Ptch1"
"109","ENSMUSG00000091405",9.89188456527619,-3.53091870074719,1.27936687559356,0.000702333161557452,0.0107869585868922,"H4c14"
"110","ENSMUSG00000002428",877.840362274641,-1.52491330814902,0.612356067657778,0.000714117339326178,0.010882843487384,"Hltf"
"111","ENSMUSG00000110277",78.1770396098118,-1.50059029745048,0.592790766194505,0.000725235298717248,0.0109671771062997,"Gm45871"
"112","ENSMUSG00000055069",24.760443304246,-2.31519220685948,0.974907809579285,0.000742252528235505,0.0111493993533807,"Rab39"
"113","ENSMUSG00000078922",672.014247433255,-3.43119656275576,2.19883708980518,0.000750005228593214,0.0112334441740144,"Tgtp1"
"114","ENSMUSG00000023959",1630.47280601413,-2.88990014795727,1.56580655684203,0.000767474179518779,0.0113929174120681,"Clic5"
"115","ENSMUSG00000025757",1051.64729656317,-1.63687155419364,0.685356586514759,0.000787654176876156,0.0115846581975838,"Hspa4l"
"116","ENSMUSG00000054072",1852.78240004959,-2.86598888806786,1.63582736419175,0.000891298289778016,0.0126276634165845,"Iigp1"
"117","ENSMUSG00000070427",1574.0137031064,-1.74396972482642,0.766282084855517,0.000929343649118203,0.0130257336440189,"Il18bp"
"118","ENSMUSG00000042564",9.86379308772087,-2.82257622802099,1.09115240350902,0.000930297914198291,0.0130274873688802,"Fam227a"
"119","ENSMUSG00000016493",10.2224573583521,-2.66886563875413,1.08113308670659,0.000988841822792344,0.0134984211292036,"Cd46"
"120","ENSMUSG00000025758",388.632968101912,-1.59473894304978,0.689922474689236,0.00103355079636013,0.0137736642174813,"Plk4"
"121","ENSMUSG00000096916",61.881688382556,-1.71033359898202,0.738934950354927,0.00103065167771411,0.0137736642174813,"Zfp850"
"122","ENSMUSG00000075010",3224.74016477678,-2.17405983520148,1.09879934966793,0.00103833948604737,0.0137992649190626,"AW112010"
"123","ENSMUSG00000030641",142.315940595045,-1.79493350567959,0.808316563398306,0.00114458097874551,0.0145146540258672,"Ddias"
"124","ENSMUSG00000026271",219.64494092121,-2.54415092376163,1.46073285089621,0.00118693180810129,0.0148243820102444,"Gpr35"
"125","ENSMUSG00000049744",441.564225056366,-1.56681336731434,0.695133580531917,0.00120677473577248,0.0150006682345389,"Arhgap15"
"126","ENSMUSG00000019852",455.334083449277,-1.76251665156871,0.792801706680411,0.00123592835546884,0.0152412739982106,"Arfgef3"
"127","ENSMUSG00000066363",389.422063829735,-2.90570815417426,2.1517128506107,0.00123784224789495,0.0152412739982106,"Serpina3f"
"128","ENSMUSG00000034295",46.3604604034939,-1.94901959077972,0.95266365018842,0.00125184159512276,0.0153572056518112,"Fhod3"
"129","ENSMUSG00000039699",459.578614224256,-1.74057985026137,0.828528837270345,0.00125754975002221,0.0154123413980882,"Batf2"
"130","ENSMUSG00000083822",20.5215858142143,-1.56637522400326,0.687280859134556,0.00136581378095945,0.0162696483142038,"Hmgb1-ps5"
"131","ENSMUSG00000048292",7.70761746957883,-3.95747093167058,2.00477706901374,0.00144714118199129,0.0169429823036119,"Or10v5"
"132","ENSMUSG00000001281",1273.46156524781,-1.67613504100461,0.80858012110941,0.00146782565763447,0.0170580449206752,"Itgb7"
"133","ENSMUSG00000018800",71.3128991556396,-1.52768768996471,0.691023653691437,0.0015850652006185,0.0179597476534112,"Abca5"
"134","ENSMUSG00000068130",21.5591532362164,-2.00842844804917,0.937377608709023,0.00160185945463462,0.0180289511111884,"Zfp442"
"135","ENSMUSG00000073448",25.3845754069696,-1.6890221973493,0.781759625024637,0.00167941698005115,0.0185954894929976,"Gm10509"
"136","ENSMUSG00000048852",102.391178546489,-1.87053656709259,1.01801758933141,0.00180775352174554,0.0194145067215762,"Gm12185"
"137","ENSMUSG00000047632",67.4986376217773,-1.54710951321574,0.771014105348865,0.00205172148745654,0.0209601092398681,"Fgfbp3"
"138","ENSMUSG00000037161",37.9320153467206,-2.40440941393257,1.90594831075569,0.00216628381853108,0.0218112624923411,"Mgarp"
"139","ENSMUSG00000073555",566.485045847252,-2.10208193706052,1.44914881538294,0.00227642444340934,0.0225234136365539,"Gm4951"
"140","ENSMUSG00000074899",30.0044277124964,-2.03163798330859,1.07780173752066,0.00234216078402425,0.0228288028775366,"Sptbn5"
"141","ENSMUSG00000073409",3165.94716092246,-2.10341566707209,1.58183127064064,0.00244668687787872,0.0235842602608776,"H2-Q6"
"142","ENSMUSG00000040329",25.9138380567754,-1.5166125579188,0.777389954773109,0.00255723344849124,0.0243068674789439,"Il7"
"143","ENSMUSG00000070691",372.187419603329,-1.66400936284686,0.966590395140984,0.00266822054906746,0.0249588441755257,"Runx3"
"144","ENSMUSG00000030117",253.846510495525,-1.83522691054962,1.17278489364429,0.00282187475530485,0.02588283488345,"Gdf3"
"145","ENSMUSG00000033470",53.6565098912288,-1.52308456221937,0.837844897481984,0.00287213003605384,0.026160525870422,"Cysltr2"
"146","ENSMUSG00000061972",12.6804499920605,-1.76278579122251,0.959870545054449,0.00297035719704428,0.0267604657568576,"Or1o4"
"147","ENSMUSG00000039967",633.246503034187,-1.50405095523979,0.834735784263485,0.00297468833522911,0.0267812488417734,"Zfp292"
"148","ENSMUSG00000056718",6.95452425590301,-2.90886533711766,1.57168879775859,0.00330948592663422,0.0283574907807606,"Gm13199"
"149","ENSMUSG00000117079",7.32826643535907,-2.81954006446607,1.53232185371099,0.00338317704843977,0.0287763519584454,"Gm41611"
"150","ENSMUSG00000060336",19.0079286389898,-1.5940072399554,0.852705168441384,0.0034705042247041,0.029177517845751,"Zfp937"
"151","ENSMUSG00000024186",50.8243840795485,-1.59742116738855,0.93237313770314,0.00366792631052765,0.0303318201005318,"Rgs11"
"152","ENSMUSG00000034156",59.4784417533071,-1.50803733084826,0.928594338377535,0.00374356648286887,0.0306827942508272,"Tspoap1"
"153","ENSMUSG00000000791",146.602082849324,-1.71398706615799,1.36727379294528,0.00392737532097503,0.0315636424773195,"Il12rb1"
"154","ENSMUSG00000055413",620.603450824402,-1.65828066090885,1.27314934032011,0.0040804578778961,0.0322171629032681,"H2-Q5"
"155","ENSMUSG00000050075",19.2367318154728,-1.97055095571601,1.69440204134141,0.00431581272727223,0.0333546726861295,"Gpr171"
"156","ENSMUSG00000076431",102.129875102215,-1.65705671991041,1.2727722226919,0.00447786054156901,0.0340542811370437,"Sox4"
"157","ENSMUSG00000056832",34.0003151149924,-1.51638736805777,1.01256527567067,0.00453247562787401,0.0342047344213048,"Ttc26"
"158","ENSMUSG00000024786",23.1216480452071,-1.66729525687958,1.77719045538178,0.00483615916940797,0.0357243690031678,"Majin"
"159","ENSMUSG00000039899",4706.34048904888,-1.55390063084699,1.32665098770679,0.0049601562921936,0.0363159252856225,"Fgl2"
"160","ENSMUSG00000086150",21.4834906748017,-2.53091720209025,1.46675423777398,0.00514887268396787,0.0370417067813659,"Bach2os"
"161","ENSMUSG00000026500",14.7177098666602,-1.65675686992201,1.19774883855441,0.00538698139175455,0.0381606184072351,"Cox20"
"162","ENSMUSG00000114784",13.2156277294039,-2.0878343974482,2.13422089572891,0.00565324189422644,0.0392330992235361,"Gm47754"
"163","ENSMUSG00000036292",8.08917504943834,-2.63380634405152,1.84956459306444,0.00565251735057367,0.0392330992235361,"Gramd1c"
"164","ENSMUSG00000099569",3.62936591672308,-2.58952462040159,2.24125668757182,0.00590140199038281,0.0401457802169537,"Gm18301"
"165","ENSMUSG00000015766",432.983740118186,-1.50705519347493,1.30022754646413,0.00593345697128371,0.0402358549558954,"Eps8"
"166","ENSMUSG00000017412",7.64741608000949,-1.78418439735458,2.44955899231986,0.00630072612598293,0.0417390534207357,"Cacnb4"
"167","ENSMUSG00000035458",21.6651924082326,-1.5564292363769,1.07399186408573,0.00706009339036172,0.044643059594415,"Tnni3"
"168","ENSMUSG00000015452",8.07923983851339,-1.98655698192499,1.31357403785636,0.0072785572445566,0.0455801878941703,"Ager"
"169","ENSMUSG00000026601",4.9793845585492,-1.7686961278069,1.37500126771081,0.00745137183230665,0.0464034697697987,"Axdnd1"
"170","ENSMUSG00000053964",9.26606914990713,-2.11618432857757,1.4956851507281,0.00778777837634564,0.0475220388424125,"Lgals4"
