"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"39","ENSMUSG00000074738",51.4683177319828,3.65687393518133,0.846690779182536,6.2353479232539e-07,0.000148439070560857,"Fndc10"
"40","ENSMUSG00000006800",1532.40821651512,4.12600925955147,0.947808214384951,6.71020454991544e-07,0.000152935043502743,"Sulf2"
"41","ENSMUSG00000050777",733.463164900628,3.35500021059083,0.764827111357944,7.03783295452962e-07,0.000155744269551506,"Tmem37"
"42","ENSMUSG00000034994",58166.3463271384,1.53966826443562,0.342623585607093,7.40649204751125e-07,0.000161626115347912,"Eef2"
"43","ENSMUSG00000024617",63.6119569091779,3.08020565530858,0.706667898043684,7.67082081188703e-07,0.000165101283008725,"Camk2a"
"44","ENSMUSG00000030083",735.453927598965,2.09686461745068,0.474862494399208,7.94246454539542e-07,0.000166389337249671,"Abtb1"
"45","ENSMUSG00000026688",957.194809362533,2.74214382239269,0.632961871966206,8.81928450087965e-07,0.000176340043442361,"Mgst3"
"46","ENSMUSG00000037805",8128.62019424904,2.19762534754437,0.501554124376177,8.86638456717572e-07,0.000176340043442361,"Rpl10a"
"47","ENSMUSG00000039263",1687.45377162088,1.69573699035279,0.383672893040064,9.63150159434477e-07,0.000188558976332777,"Npepl1"
"48","ENSMUSG00000026807",136.971968921165,3.60716519703245,0.841763231261408,1.01720563338101e-06,0.000194906523313201,"Ak8"
"49","ENSMUSG00000003970",13317.4496523431,1.63155757532022,0.37319816681494,1.04570850722483e-06,0.000197953880307428,"Rpl8"
"50","ENSMUSG00000034353",192.573740943362,4.81540592060265,1.12566217339672,1.10690421089628e-06,0.000204607987783557,"Ramp1"
"51","ENSMUSG00000023571",400.653832154818,2.87937095723488,0.67195363746811,1.12901471371515e-06,0.000206268362580144,"C1qtnf12"
"52","ENSMUSG00000066191",138.41388808923,3.17347306689045,0.750956627477491,1.4114266476574e-06,0.000249172308853855,"Anks6"
"53","ENSMUSG00000044456",1575.77750356515,1.63531941574212,0.378991674164961,1.5273081578778e-06,0.000258032965339527,"Rin3"
"54","ENSMUSG00000002504",18.5818051050762,5.58383344903295,1.47428205691555,1.57546740546168e-06,0.000263337700793765,"Nherf2"
"55","ENSMUSG00000043439",122.414586827522,1.93948824699929,0.456458045288635,1.67867841987011e-06,0.000274743701385407,"Epop"
"56","ENSMUSG00000039206",2455.99741990962,2.90495720540762,0.692061020928967,1.71853834099398e-06,0.000275527289935688,"Daglb"
"57","ENSMUSG00000030432",8765.28749080767,1.71097070117257,0.400573024757432,1.7860255210293e-06,0.000280620329864124,"Rpl28"
"58","ENSMUSG00000062997",5796.28028752109,1.71799758880812,0.405044991870674,2.02376147325422e-06,0.000299974908186513,"Rpl35"
"59","ENSMUSG00000027223",40.4377187643656,3.62093743823156,0.882334252017917,2.01269188155579e-06,0.000299974908186513,"Mapk8ip1"
"60","ENSMUSG00000022303",252.99108654853,3.19952896112604,0.774357976414502,1.98151800637701e-06,0.000299974908186513,"Dcstamp"
"61","ENSMUSG00000023992",18905.6425610526,2.72002030407191,0.651686597647334,1.96254210749976e-06,0.000299974908186513,"Trem2"
"62","ENSMUSG00000038776",2157.36059875182,3.87036450470245,0.941636752324746,2.13938435513105e-06,0.000305581881707446,"Ephx1"
"63","ENSMUSG00000032527",802.625230310784,1.77439439768889,0.42168662097034,2.18244234524391e-06,0.000308923730887139,"Pccb"
"64","ENSMUSG00000006476",397.626472179486,1.94629125813021,0.464379195254011,2.20474334997967e-06,0.000309293995668576,"Nsmf"
"65","ENSMUSG00000034957",4586.77090277259,2.53176091747487,0.611770648276807,2.35933887045325e-06,0.000319568382177254,"Cebpa"
"66","ENSMUSG00000054000",573.300279720264,2.05152497186731,0.494877038395965,2.59939592168027e-06,0.00034034757267867,"Tusc1"
"67","ENSMUSG00000037493",102.738446740811,3.33777503458023,0.820040085763177,2.6423875151097e-06,0.000343117294523997,"Cib2"
"68","ENSMUSG00000039611",13.6283161432077,5.15982151985893,1.23380820620317,2.90637424031237e-06,0.000371259772876325,"Pgap4"
"69","ENSMUSG00000023942",1660.60522704164,1.7841850309863,0.430828505040423,2.97321537791793e-06,0.000376735161434247,"Slc29a1"
"70","ENSMUSG00000020808",459.182850101647,3.80559436679318,0.96433537536843,3.05027546503362e-06,0.000380364508782604,"Pimreg"
"71","ENSMUSG00000036459",142.596910753284,3.62798860517107,0.905531201631307,3.35589266510132e-06,0.00041517941381159,"Wtip"
"72","ENSMUSG00000038502",1564.54498215465,1.58288342587817,0.382880557259243,3.49617863887792e-06,0.000425829137783332,"Ptov1"
"73","ENSMUSG00000002204",816.688535102566,1.83892376934375,0.450532533337786,3.73185620405647e-06,0.000444203974834357,"Napsa"
"74","ENSMUSG00000063765",19.8580933148505,2.6692958170295,0.671999930276586,3.84471361193335e-06,0.000452594962308251,"Chadl"
"75","ENSMUSG00000051851",68.24610524957,3.39019305773227,0.855273393802377,3.93267400356507e-06,0.000454339514294223,"Rtl8c"
"76","ENSMUSG00000028445",26.3847128979222,4.92726636599027,1.21673452552744,4.29436404719026e-06,0.000483783197597391,"Enho"
"77","ENSMUSG00000020282",79.8661078689259,2.76890465766503,0.701316821445114,4.24501260970843e-06,0.000483783197597391,"Rhbdf1"
"78","ENSMUSG00000063457",9738.51194276838,1.93992866118491,0.481534357849632,4.51709241547145e-06,0.00049631158064257,"Rps15"
"79","ENSMUSG00000018927",6233.22060481183,4.8327905124201,1.24468256244684,4.73127247326252e-06,0.00051267415930966,"Ccl6"
"80","ENSMUSG00000003812",3179.00440210623,1.72332339982435,0.42802180766017,5.05491916950402e-06,0.000536641148589508,"Dnase2a"
"81","ENSMUSG00000054871",286.518947418204,2.75632979433561,0.706370759733345,5.53654731100792e-06,0.000568563603598408,"Tmem158"
"82","ENSMUSG00000016349",200.231550479575,4.38492729676198,1.14198532941676,5.5862375988903e-06,0.000569941332167302,"Eef1a2"
"83","ENSMUSG00000022096",29.7056066539747,5.60153607331919,1.38976480720345,6.05281152822279e-06,0.000605743788098321,"Hr"
"84","ENSMUSG00000058546",5483.85002084363,1.52017449598528,0.379503417737111,6.30087545749561e-06,0.000618745969926069,"Rpl23a"
"85","ENSMUSG00000039013",46.1938927878373,2.63330990340839,0.672265763495132,6.73712632509822e-06,0.000649409379263455,"Siglecf"
"86","ENSMUSG00000032518",21570.7095203585,1.68606632411794,0.425942335258671,6.87782851461786e-06,0.00065099061217877,"Rpsa"
"87","ENSMUSG00000033174",300.94974173801,4.57125687100059,1.24286230499989,7.06942127934119e-06,0.000661159209172671,"Mgll"
"88","ENSMUSG00000019139",1949.48465485875,1.50742756399039,0.38163698588848,8.02098063392017e-06,0.000724285331725021,"Isyna1"
"89","ENSMUSG00000044533",19722.6096480094,1.5358975167113,0.395256380985331,8.37638549807143e-06,0.000743558016642363,"Rps2"
"90","ENSMUSG00000017405",91.3094142871059,1.51620708578353,0.387029253013335,8.51628820226857e-06,0.000751729888955302,"Nek8"
"91","ENSMUSG00000051817",27.7234737322158,3.95371122615544,1.00380390094641,8.69221720237433e-06,0.000762972718903383,"Sox12"
"92","ENSMUSG00000002804",263.255425413572,1.80153832497774,0.466282183885916,9.15850964051047e-06,0.000786330620063937,"Nudt14"
"93","ENSMUSG00000022235",34.5218666733065,4.59843576138563,1.18540603732789,9.2210267929558e-06,0.000787395505276748,"Cmbl"
"94","ENSMUSG00000038900",10274.0528232671,1.71705914728452,0.443196944694448,9.45190764109957e-06,0.00079799576914388,"Rpl12"
"95","ENSMUSG00000062683",2580.82649086267,1.6839378552856,0.43426020383706,9.49753111188299e-06,0.00079799576914388,"Atp5g2"
"96","ENSMUSG00000042684",117.712441444011,2.3700422913329,0.62916605395167,1.00771538938419e-05,0.000820374310777428,"Npl"
"97","ENSMUSG00000032741",3218.31030154645,1.79452460521479,0.468027536090418,1.04833359419923e-05,0.00084544924519616,"Tpcn1"
"98","ENSMUSG00000006398",663.144328425743,2.85784153138205,0.770533889874543,1.120315666668e-05,0.000892413567829388,"Cdc20"
"99","ENSMUSG00000071711",569.242999843181,1.60262646964444,0.418780700217327,1.12965580267646e-05,0.000892413567829388,"Mpst"
"100","ENSMUSG00000053411",226.071422577515,2.51252488647045,0.67236170410879,1.13028449591426e-05,0.000892413567829388,"Cbx7"
"101","ENSMUSG00000025508",7740.79379390162,1.59217207485404,0.415751093248645,1.22718182291668e-05,0.000945170627532689,"Rplp2"
"102","ENSMUSG00000030867",676.587153240805,2.55111798727964,0.693554152688285,1.23947650146608e-05,0.000949983160538292,"Plk1"
"103","ENSMUSG00000020372",17612.31636176,1.6075096427964,0.420631430041844,1.25552544366715e-05,0.000957612416063022,"Rack1"
"104","ENSMUSG00000054364",5694.10496595568,1.61087110577364,0.423671554631399,1.34293041317308e-05,0.00100476774532264,"Rhob"
"105","ENSMUSG00000002308",189.573557436329,1.96281521754273,0.523997041143072,1.37082117792131e-05,0.00102077451883885,"Cd320"
"106","ENSMUSG00000031383",66.3370467515087,2.28748421124023,0.621561351359728,1.41118507205945e-05,0.00103609999309337,"Dusp9"
"107","ENSMUSG00000054612",256.741185596037,1.55682380535132,0.411895985461375,1.43974682984608e-05,0.00104728250882137,"Mgmt"
"108","ENSMUSG00000001827",28.0326518032381,4.57231686889133,1.25993705395274,1.56425390469716e-05,0.00113260632952082,"Folr1"
"109","ENSMUSG00000025732",167.371307075521,2.01092479045881,0.543261373131716,1.59679168835806e-05,0.00115086197282027,"Mcrip2"
"110","ENSMUSG00000007892",19190.7800319572,1.62072794248688,0.433316139912385,1.71618740440953e-05,0.0012146277701839,"Rplp1"
"111","ENSMUSG00000003363",15554.8088400906,1.65735920858449,0.445582344915349,1.81964475694236e-05,0.00123767352472201,"Pld3"
"112","ENSMUSG00000032554",9102.75322869494,3.62752809363681,1.01360766392025,1.81881143836174e-05,0.00123767352472201,"Trf"
"113","ENSMUSG00000025577",109.391560690045,1.89472650825974,0.517717863715813,1.83057034937511e-05,0.00123973798833542,"Cbx2"
"114","ENSMUSG00000045128",10931.40162841,1.64328703516848,0.446063630551848,2.09268632540957e-05,0.0013700119810348,"Rpl18a"
"115","ENSMUSG00000046768",325.00647914195,3.08311084851426,0.87935061973472,2.08877210326959e-05,0.0013700119810348,"Rhoj"
"116","ENSMUSG00000002233",2079.62090368576,2.60433431316081,0.723491714085125,2.19519575293019e-05,0.00141356211762455,"Rhoc"
"117","ENSMUSG00000009614",53.8163284769628,4.30792009423439,1.26280671894354,2.2629777431852e-05,0.00142350839306737,"Sardh"
"118","ENSMUSG00000041774",106.280804003667,2.08612619389515,0.58346899575075,2.25568802581486e-05,0.00142350839306737,"Ydjc"
