"","Ensemble","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbols"
"208","ENSMUSG00000074824",6.71933008823084,-1.59533574998088,0.816879497543968,0.00208893783046051,0.0333212093321782,"Rslcan18"
"209","ENSMUSG00000040289",10.7221064599953,-1.9110505685368,1.14605853503359,0.00213690160285517,0.0338116797422562,"Hey1"
"210","ENSMUSG00000063623",4.54267135708199,-2.66411426393426,1.37022248818695,0.00216105713534624,0.0340031882007719,NA
"211","ENSMUSG00000010362",268.293510684207,-1.60139191525274,0.979973283561316,0.0022171538837385,0.034593765463058,"Rdm1"
"212","ENSMUSG00000048965",342.92141140478,-1.57436922874358,0.969845301008017,0.00223776628539939,0.0347428694428806,"Mrgpre"
"213","ENSMUSG00000103247",8.133232728735,-1.84295952194354,1.15392125121961,0.00225459573732794,0.0349006977585189,NA
"214","ENSMUSG00000017754",12747.0699525758,-1.73873886021089,1.17321961988072,0.00226539003232028,0.0350332757754096,"Pltp"
"215","ENSMUSG00000029650",901.97995175423,-1.78882875030597,1.24205670925769,0.00231117685938011,0.0354814644979603,"Slc46a3"
"216","ENSMUSG00000004473",11.8788499331649,-1.84181879609729,1.01472164437573,0.00230719511579718,0.0354814644979603,"Clec11a"
"217","ENSMUSG00000115142",8.57285383763302,-1.95345136713034,1.20610296838573,0.00232749479595927,0.0355044643049632,"Gm33251"
"218","ENSMUSG00000033207",325.116083167719,-2.02521950906078,1.75516888528509,0.00234818192795328,0.0356125815173764,"Mamdc2"
"219","ENSMUSG00000049723",24209.1172667983,-1.57169650194824,1.00250545552702,0.00235196829993785,0.0356356084171876,"Mmp12"
"220","ENSMUSG00000030117",253.846510495525,-1.75783261911065,1.27822443734164,0.00250483362355802,0.0373682321418393,"Gdf3"
"221","ENSMUSG00000101037",5.38433708558654,-1.82726477307453,1.05851636539637,0.0027686286833833,0.0399455407468488,NA
"222","ENSMUSG00000017400",766.824008133487,-1.56669898798247,1.16368331199784,0.00298452918944724,0.0419811303711683,"Stac2"
"223","ENSMUSG00000089876",7.61021514512644,-2.18702594829085,1.32886237764047,0.00310665709664589,0.0433497302864123,"Tmem102"
